Entity ID,Annual Clients,Infraction Type,Infraction Timeline,Public Complaints,Sentiment Analysis,Inspection Results,Predicted Risk Category,High %,Low %,Moderate %,Risk Score,Phone Number,Address
E0161,86,None,None,Major,None,Pass,Moderate,0.0,0.0,1.0,2.26,+1-943-904-4720x890,"051 Michelle Plaza
Sheilaburgh, YT R5T 7M3"
E0162,166,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.35,2833249333,"7446 Thompson Brooks Suite 019
North Kaitlynside, NS B3K3B4"
E0163,48,Minor,None,None,None,Pass,Moderate,0.0,0.0,1.0,2.14,001-938-366-9547x75195,"6203 Martin Parkways Apt. 633
Lesliemouth, QC H1X3E7"
E0164,168,None,None,Major,None,Pass,Moderate,0.0,0.0,1.0,2.5,001-381-929-8135x39250,"183 Johnson Passage Apt. 570
New Jasminechester, NS A3P6C2"
E0165,140,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.3,416-501-5634x164,"67879 Johnson River Suite 243
New Jillberg, QC Y6Y 5T7"
E0166,181,None,Within past year,None,None,Pass,Moderate,0.0,0.0,1.0,2.54,001-421-816-8868x53328,"957 Nelson River
Simpsonside, AB H1R 9R8"
E0167,181,None,None,None,None,None,Low,0.0,0.9792243334722623,0.02077566652773754,1.38,+1-269-482-4181x04075,"94924 John Pine
Joseborough, SK V9K1Y6"
E0168,78,Major,Within past year,None,None,Pass,Moderate,0.025,0.0,0.975,2.26,579-260-7964x10380,"719 Perry Falls Suite 016
North Raymondchester, ON H9R7V4"
E0169,125,None,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.38,+1-644-756-4903,"326 Patty Lodge Apt. 389
West Gregory, QC E8A4E5"
E0170,139,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.3,001-754-575-3156x6378,"945 Tyler Dale
Wuberg, SK X5G 2R1"
E0171,106,None,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.32,001-371-849-2099,"7490 Mary Islands Apt. 212
New Annashire, NS C3S 8C4"
E0172,175,None,Within past year,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.52,001-974-391-6121x927,"6906 Kevin Place
West Mark, NB G2L 9J6"
E0173,194,None,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.58,657-376-4180,"42777 Watson Lakes
Lake Carrie, NU V7K8C6"
E0174,180,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.38,553.517.2176,"06550 Vanessa Union
Webbfurt, YT R7S1E7"
E0175,187,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.39,(387)211-4757,"5931 Gray Spring Apt. 569
Fieldshaven, YT A1E5C6"
E0176,176,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.37,3578719141,"192 Amy Mountains
Port Stephanieville, MB L3H7J8"
E0177,72,None,Within past year,None,None,Pass,Moderate,0.0,0.0,1.0,2.22,001-799-775-8344x23416,"5325 Dyer Ways Apt. 603
Cindyhaven, NT H5H 5K6"
E0178,90,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.2,656-948-7015x750,"607 William Route
East Sarah, NU K8K 4A4"
E0179,148,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.32,603.933.6133x438,"945 Raymond Pines Apt. 046
Port William, NL L2X 2E5"
E0180,31,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.08,+1-572-481-7645x13025,"44409 Thomas Run
Danaside, PE N6E 5E3"
E0181,148,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.32,249-799-2620x96282,"189 Cassandra Inlet Suite 555
West Elizabeth, ON J8K3K6"
E0182,128,None,Within past year,None,None,Pass,Moderate,0.0,0.0,1.0,2.38,+1-539-432-7809x36421,"60578 Mia Extensions
Lake Thomasfurt, PE V1T 7R2"
E0183,199,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.42,(695)933-7122x19264,"1054 Laurie Forge
Martinezside, YT B1P 8K2"
E0184,121,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.26,673.357.7158,"7547 Kellie Junction
South Edgarburgh, YT L3G 2J3"
E0185,163,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.35,747.732.6517x353,"394 Conley Via Suite 997
Jacksonport, NU A4G 4N6"
E0186,120,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.26,914-668-7068x308,"0487 William Pines Suite 988
Richardtown, SK S2M 4Y6"
E0187,144,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.31,(213)869-1356x309,"739 Williams Motorway Suite 670
Clarkmouth, BC V5A 7B8"
E0188,74,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.17,827.843.7262x5498,"261 Wendy Radial
Atkinstown, NS Y5Y1K2"
E0189,39,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.1,+1-950-822-8726x310,"47083 Andrews Bridge Apt. 681
Wilkinston, NL A2N 9S3"
E0190,37,Minor,None,None,None,Pass,Moderate,0.0,0.0,1.0,2.11,921.770.8841,"24516 Keith Ports Suite 091
Hannahmouth, NU L6M 6G9"
E0191,126,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.27,697-394-3531x9022,"2691 Garcia Curve Apt. 109
Graystad, SK V9B7P9"
E0192,122,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.26,+1-727-715-1788,"2728 Patricia Square
New Hannah, NS G4C8G1"
E0193,35,None,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.1,404.898.7955x494,"486 Joseph Extensions
New Jeffrey, YT L2T3V5"
E0194,126,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.27,(292)907-5322x686,"782 Michele Islands
Port Davidville, ON T4H 3R4"
E0195,35,None,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.1,6685735567,"70719 Brown Haven
Spencemouth, SK M2G 5J9"
E0196,31,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.08,(845)380-7301x8973,"634 White Cape
Davidfort, YT E9E 9A1"
E0197,88,None,None,Minor,Flagged,None,Moderate,0.0,0.0,1.0,2.26,001-450-704-1415x6019,"607 Sherman Forges
West Destiny, NU R9P3A9"
E0198,135,None,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.41,001-820-976-4662x870,"24335 Taylor Haven Suite 086
Johnsontown, NB N1A 5S5"
E0199,135,Minor,None,None,None,Pass,Moderate,0.0,0.0,1.0,2.41,961-796-1357x40207,"8433 Flynn Curve
New Teresatown, SK X2C3A8"
E0200,99,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.22,822-214-5767,"578 Dixon Forks
Port Deborah, NB V1R2H3"
E0201,122,None,Within past year,None,None,Pass,Moderate,0.0,0.0,1.0,2.37,(660)203-3121x58129,"26969 Mitchell Loaf
Susanfurt, NS M7S6B1"
E0202,108,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.24,001-258-851-2708x92153,"6675 Blankenship Brooks Apt. 852
West Cory, QC X8C 8E4"
E0203,199,None,None,Minor,None,Fail,Moderate,0.0,0.0,1.0,2.6,484.915.0128x5919,"9949 Rodgers Fords Apt. 131
Janetburgh, NB E4V9V4"
E0204,182,Minor,None,None,None,Pass,Moderate,0.0,0.0,1.0,2.55,001-317-489-5029x4209,"689 Edwin Trail Apt. 302
East Jasmine, MB M2C3H8"
E0205,17,None,None,Minor,None,Pass,Moderate,0.0,0.0,1.0,2.05,001-348-760-6499x987,"414 Susan Parkways
Holmesfurt, NB Y6T8K8"
E0206,122,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.26,962.969.4578,"016 Allen Coves
East Ronald, QC E9G4G1"
E0207,17,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.05,758.945.8817x8100,"2040 Kirk Stream Suite 389
Port Natalie, AB S9C 7J8"
E0208,14,None,None,Minor,None,Pass,Moderate,0.0,0.0,1.0,2.04,001-634-500-3007x37622,"72876 Gonzales Extensions Apt. 680
Alexanderchester, QC T6A 3X7"
E0209,116,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.25,233-227-7412x25860,"585 Kimberly Cliffs Suite 505
Barnesmouth, YT C9K8M5"
E0210,50,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.12,558-816-9965,"34504 Melissa Falls Apt. 059
Lake Jamesberg, NL A4A 1L8"
E0211,167,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.35,751-633-3740,"033 Novak Gardens Suite 615
Melissatown, AB C7S4K9"
E0212,25,None,None,None,None,None,Low,0.0,0.9792243334722623,0.02077566652773754,1.07,001-475-544-3257x520,"07582 Matthew Vista
Dickersonborough, PE L8P1K4"
E0213,72,None,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.22,890-291-3327x853,"4679 Stephanie Turnpike Apt. 628
North Tiffany, NB K1C6B4"
E0214,168,None,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.5,7656657310,"5925 Douglas Springs
Port Kennethmouth, NL B2G 3H4"
E0215,108,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.24,7184939133,"618 Timothy Rue Apt. 576
Watsonmouth, NS G2T5K5"
E0216,133,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.29,001-839-299-7654x205,"336 Hutchinson Cliffs Apt. 809
Matthewsberg, PE N1M 2T4"
E0217,41,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.1,(539)739-7223,"9503 Leslie Curve
West Jeffreyland, PE R9Y9H4"
E0218,125,None,None,None,None,Fail,Moderate,0.0,0.0,1.0,2.38,658-734-5172x59160,"458 Potter Squares
Kellerborough, NS V1B5X1"
E0219,48,None,None,Major,None,Pass,Moderate,0.0,0.0,1.0,2.14,001-618-684-5630x55705,"90640 Betty Ports Suite 064
Lake Lynnstad, MB X9P 4L8"
E0220,160,None,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.48,964.372.8285x05264,"4260 Nathan Prairie
Jonathanberg, ON S1G 2T9"
E0221,13,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.05,381-758-8044,"402 Stephanie Station
North Earl, AB M1X 5E5"
E0222,83,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.19,(667)308-1817,"89838 Conrad Walk Apt. 922
Erichaven, NU X1V6L3"
E0223,164,None,None,Minor,Flagged,Pass,Moderate,0.0,0.0,1.0,2.49,522.231.5255x7373,"8083 Ian Square Apt. 791
Evanburgh, NL H1T6K7"
E0224,185,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.39,937.682.5441,"9680 Mark Points
Calebfort, NB K1X 5G4"
E0225,157,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.33,917-321-7352x10573,"799 Roberts Walk
Brookshaven, ON J3Y 5X1"
E0226,77,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.17,721.675.1464x0957,"9861 Jeffrey River
Lake Sheila, NS C2L 5P9"
E0227,33,None,Within past 1-3 years,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.1,464.232.7536x13815,"535 Lewis Camp Suite 635
Port Nicholasmouth, MB C5V 5R4"
E0228,30,None,Within past 1-3 years,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.09,001-676-962-2320x436,"021 Estes Hill Suite 150
Port Erika, ON G5V9V1"
E0229,161,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.34,530-339-7132x861,"11122 Payne Points Suite 773
North Haileyland, YT P9V 7A9"
E0230,85,Major,None,None,None,Pass,Moderate,0.0,0.0,1.0,2.26,767.412.9451x2999,"14003 Christy Cliff Apt. 919
West Angelachester, MB Y9X7S8"
E0231,198,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.42,9843059395,"8989 Barker Plain
Marilynshire, NU V1V 8C9"
E0232,143,Minor,Within past year,None,None,Pass,Moderate,0.0,0.0,1.0,2.43,6685420298,"43956 Barrett Islands
New Dennis, SK K4N9B9"
E0233,165,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.35,533-205-6656,"9861 Patterson Way
Wilsontown, NL J1G9V6"
E0234,68,None,None,None,None,Fail,Moderate,0.0,0.0,1.0,2.2,(291)798-1835,"20141 Jonathon Crest Apt. 925
South Alexanderberg, PE Y2A4K3"
E0235,55,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.13,932.598.0309x931,"2548 Michael Summit
Jessicaburgh, BC T7P1G7"
E0236,120,None,Within past 1-3 years,None,None,Pass,Moderate,0.0,0.0,1.0,2.36,001-968-387-6691x634,"93849 Lewis Avenue Suite 219
Perezmouth, MB R6T2G6"
E0237,67,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.15,001-992-569-5467x324,"382 Jones Cliff Apt. 825
Briannastad, MB L5K6V6"
E0238,147,None,Within past year,None,None,Pass,Moderate,0.0,0.0,1.0,2.44,(720)790-5646x958,"978 Flores Centers
Jeremymouth, NS X9L3B5"
E0239,169,None,None,Minor,None,Pass,Moderate,0.0,0.0,1.0,2.51,(984)271-9279,"16535 Trevor Glens
Daniellehaven, NB S2C2G4"
E0240,138,None,Within past 1-3 years,None,None,Pass,Moderate,0.0,0.0,1.0,2.41,899.840.9226,"54084 Parsons Walks Apt. 791
West Scott, QC X4A 7N1"
E0241,54,Minor,None,None,None,Pass,Moderate,0.0,0.0,1.0,2.16,263.769.3298,"25674 Holt Station
Reeseside, NB N4P7R4"
E0242,168,Minor,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.5,8064465688,"7594 Nichols Roads
East Audreyport, PE G5N 7A6"
E0243,106,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.23,3063564966,"53476 Fernandez Mountain
South Anthonyfort, QC J9P 5G5"
E0244,169,None,None,None,Flagged,Fail,Moderate,0.0,0.0,1.0,2.51,001-947-309-2827x130,"98369 Roberto Coves Suite 993
Valentinemouth, BC C1Y8P8"
E0245,134,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.29,498-690-4592x70461,"03329 Rodriguez Viaduct
North Antonio, BC X8R 6H8"
E0246,101,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.22,+1-280-413-4312x0313,"41236 Hernandez Crest Apt. 854
East Jasonville, BC N1L 1K6"
E0247,130,None,None,Minor,Flagged,Pass,Moderate,0.0,0.0,1.0,2.39,7839876380,"199 William Via
Josemouth, NT L6C 4Y8"
E0248,171,Major,None,None,None,Pass,Moderate,0.0,0.0,1.0,2.51,5798304501,"18091 Matthew Ridge
Allisonview, NS K6R8C8"
E0249,171,None,None,Minor,None,Pass,Moderate,0.0,0.0,1.0,2.51,(687)593-4018x1824,"3186 Nelson Springs Apt. 322
East Lauraburgh, PE N5A8K4"
E0250,198,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.42,(610)399-8502,"2364 Patel Point
East Michaelchester, NL H5T9T6"
E0251,183,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.39,+1-581-847-8573x73650,"50170 Guzman Haven
Port Laura, QC A2X 8M9"
E0252,93,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.21,+1-451-958-2827x03025,"121 Elizabeth Cape Suite 872
Annton, PE T2A2X6"
E0253,168,None,Within past 1-3 years,None,None,Pass,Moderate,0.0,0.0,1.0,2.5,310-762-5144,"1319 Stout Expressway
Richardfort, NS V9E2L7"
E0254,175,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.37,391-743-8127x47512,"119 Chavez Crest
North Stephanieside, SK V1P 7A9"
E0255,103,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.23,+1-629-536-7751x8951,"537 King Spur Apt. 425
New Stephenton, NU R6T 7H4"
E0256,177,None,Within past year,None,None,Pass,Moderate,0.0,0.0,1.0,2.53,483.715.2446x386,"7245 Jeremy Place Suite 221
Thompsonfort, NB C8A 5A5"
E0257,103,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.23,4706689637,"629 Rush Squares
East Joel, NT G1M 2G7"
E0258,96,None,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.29,619.357.7088x517,"580 Adams Parks Suite 462
Joehaven, NB G8L9P2"
E0259,165,Major,None,None,None,Pass,Moderate,0.0,0.0,1.0,2.5,+1-559-586-4364x851,"498 Veronica Fork
Jacobsonshire, SK N1X 8K1"
E0260,158,None,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.47,644-336-0383x56721,"87894 Flynn Brook Suite 650
East Joshua, MB S5J 9M6"
E0261,162,Minor,None,None,None,Pass,Moderate,0.0,0.0,1.0,2.49,(860)688-8389x5939,"00319 Allen Point Apt. 232
South Lisa, PE J9Y 7X4"
E0262,173,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.37,425.729.4867,"712 Monique Extensions
North Dianestad, QC R8V 2Y3"
E0263,79,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.18,274.956.3910,"773 Robert Neck
Leviview, YT G3S 4B1"
E0264,150,Minor,None,None,None,Pass,Moderate,0.0,0.0,1.0,2.45,(471)461-9287,"78233 Andrew Summit Suite 513
Lake Richardmouth, AB H7L 7C1"
E0265,179,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.38,884.268.3752x0636,"830 Donna Islands Suite 037
New Debrashire, SK A6E 5X3"
E0266,98,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.22,5552688007,"6276 Lewis Fork
New Kimberlytown, NL V5K8Y4"
E0267,154,None,None,Minor,None,Pass,Moderate,0.0,0.0,1.0,2.46,+1-398-971-5502x8904,"66929 Kennedy Lights Apt. 371
Vargaston, PE L2C 7C3"
E0268,163,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.35,(918)461-7928x0509,"56113 William Square
Allenfort, ON M8J 8T4"
E0269,57,Minor,None,None,None,Pass,Moderate,0.0,0.0,1.0,2.17,(530)936-6944x03023,"1300 Torres Springs Apt. 477
Port Davidland, MB H4M 4A6"
E0270,116,None,None,None,None,Fail,Moderate,0.0,0.0,1.0,2.35,336.775.9808,"771 Donald Court
Lake Angelaview, BC X4L 4H5"
E0271,107,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.23,796.210.7368,"42611 Patricia Village Apt. 198
Hickmanton, NT X5E7B7"
E0272,43,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.11,376.992.8481x4293,"91360 Logan Springs
East Kathrynhaven, SK L8L 7L3"
E0273,65,None,None,None,Flagged,Fail,Moderate,0.0,0.0,1.0,2.19,001-477-951-6037,"8487 Fisher Extensions
Paceberg, NS A5E 5J9"
E0274,65,None,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.19,3963313939,"42078 Gregory Extensions
Alexandertown, NB J1Y4N7"
E0275,192,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.4,730.827.4633x4981,"5398 Kevin Parks Suite 921
Stevehaven, BC T4R3P7"
E0276,93,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.21,001-925-368-1255x148,"727 Emily Skyway Apt. 991
West Joseph, SK Y4B1V1"
E0277,72,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.16,+1-544-395-5128x239,"76154 Duran Ports
New Jennifer, QC V8M 1E4"
E0278,142,None,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.43,232-545-7506x38393,"275 Contreras Plain Suite 407
Davidborough, YT T7N 7S8"
E0279,20,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.06,512.624.0381,"6287 Torres Highway Apt. 746
Youngland, BC M7N 1K6"
E0280,199,None,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.6,001-721-724-6533x361,"4732 Walsh Hills
Kathleenview, PE L2Y 3X9"
E0281,177,None,Within past year,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.53,304-917-9589x85452,"99175 Sheila Squares Apt. 797
West Troy, YT K3J 6T6"
E0282,113,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.25,816.790.0817,"3292 Maria Garden Apt. 384
Cantuburgh, QC Y2Y3S5"
E0283,179,None,Within past 1-3 years,None,None,Pass,Moderate,0.0,0.0,1.0,2.54,(808)808-9146,"18306 Garcia Streets Apt. 921
West Gregoryborough, NB K2G 7Y5"
E0284,162,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.34,001-671-584-5532x4781,"28470 Hardy Hill Apt. 334
North Duanehaven, NT Y4C3B3"
E0285,13,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.05,(514)651-2283x89232,"0096 Logan Bypass
Lauramouth, NL N8P7N2"
E0286,99,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.22,689.321.6189x793,"5832 Jose Village
West Mikaylaside, YT A6S3H7"
E0287,190,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.4,377-617-8740,"92836 Sandra Path Apt. 497
Aaronton, AB T9B 3V9"
E0288,123,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.27,+1-407-414-5937x43661,"12278 Poole Stravenue
South Madisonburgh, BC M8X8A7"
E0289,140,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.3,+1-817-787-1517x1957,"32603 Jason Mission
Stephenburgh, NU K7P 2B1"
E0290,92,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.2,633-974-8485x278,"1729 Blevins Gateway Apt. 187
New Ericport, NL G1X4N3"
E0291,168,None,None,Major,None,Pass,Moderate,0.0,0.0,1.0,2.5,+1-727-954-9743,"08399 Carrillo Viaduct Suite 418
Steeleburgh, YT J6N5P3"
E0292,38,Minor,Within past 1-3 years,None,None,Pass,Moderate,0.0,0.0,1.0,2.11,440-225-5338,"982 Meredith Crescent Suite 850
Jaredberg, NU X8S 7H3"
E0293,71,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.16,614.396.8488x2384,"025 Holt Streets
Rodriguezchester, SK S9P7B2"
E0294,58,None,Within past year,Minor,None,Pass,Moderate,0.0,0.0,1.0,2.17,269-524-3261x6854,"014 Suarez Well
Lake Patriciamouth, YT X2V3V8"
E0295,120,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.26,912-821-3640x98047,"13751 Harding Crest
Port Rebeccachester, YT B4B7A8"
E0296,168,None,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.5,753.706.8084,"62786 Mcdaniel Spurs
Juliefort, SK B6C 4X3"
E0297,157,None,Within past 1-3 years,None,None,Fail,Moderate,0.0,0.0,1.0,2.47,001-554-882-6002x1953,"57640 Elizabeth Cape Apt. 197
Fernandoburgh, NS A6P4N6"
E0298,164,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.35,883.885.4139x6283,"09370 Morrow Vista Apt. 638
East Amberland, SK J4X5H5"
E0299,103,None,None,Major,None,Pass,Moderate,0.0,0.0,1.0,2.31,(992)549-7137x90469,"8800 Miles Lane Suite 187
Port Timothy, NB G6C 1A7"
E0300,148,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.32,(918)389-4242,"415 Jonathan Vista
Port Brian, BC S8B 1N6"
E0301,32,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.08,(340)369-4573,"9752 Cody Corner
North Troychester, ON A1J 5E7"
E0302,142,Minor,None,None,None,Fail,Moderate,0.0,0.0,1.0,2.43,580-353-6254x5376,"979 Diaz Terrace
New Michaelside, NB A8S 9P8"
E0303,99,None,None,None,None,Fail,Moderate,0.0,0.0,1.0,2.3,+1-270-333-8367x271,"435 Watkins Dale
Brandthaven, MB M4B9T4"
E0304,35,None,None,Minor,None,Pass,Moderate,0.0,0.0,1.0,2.1,+1-200-277-2821x01915,"806 Susan Club Apt. 307
East Carol, ON E1V 9E3"
E0305,72,Minor,Within past year,None,None,Pass,Moderate,0.0,0.0,1.0,2.22,240.617.4724,"080 Johnson Fall
Patelmouth, AB N5L3S2"
E0306,103,None,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.31,966.409.1193x66557,"517 Michael Dale
Lake Maryport, SK V8X8K1"
E0307,168,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.36,(242)506-2427,"2427 Moore Pine Apt. 958
North Katherineport, YT X1T7K5"
E0308,82,None,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.25,893-400-1900,"83995 Smith Grove
Lake Sara, NT C4S 7L1"
E0309,14,None,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.04,857.485.9083x437,"67056 Martinez Hill Suite 271
North Stephanie, MB L6L 8N3"
E0310,29,None,None,Minor,None,Pass,Moderate,0.0,0.0,1.0,2.09,(936)706-1931,"2483 Perry Extension
North Matthew, AB T9R3N8"
E0311,133,None,None,None,None,Pass,Low,0.0,0.9792243334722623,0.02077566652773754,1.29,462-983-7544x014,"81794 Holmes Crescent
Austinfort, NT M2L 9A2"
